Change,Country,Location,Name,NameWoDiacritics,Subdivision,Status,Function,Date,IATA,Coordinates,Remarks,CoordinatesDecimal,Distance,Source
,HU,FKE,Fenyeslitke,Fenyeslitke,SZ,RL,--3-----,1601,,4816N 02206E,,"48.26667,22.10000",0,UN/LOCODE
,HU,FKT,Fokto,Fokto,BK,RL,--3-----,1601,,4631N 01855E,,"46.51667,18.91667",1,UN/LOCODE
,HU,FKY,Farkaslyuk,Farkaslyuk,BZ,RL,--3-----,1301,,4811N 02019E,,"48.18333,20.31667",1,UN/LOCODE
,HU,FNY,Felsönyék,Felsonyek,,RL,-23--6--,0601,,4647N 01817E,,"46.78333,18.28333",1,UN/LOCODE
,HU,FON,Fonyód,Fonyod,SO,RL,--3-----,1607,,4644N 01733E,,"46.73333,17.55000",1,UN/LOCODE
,HU,FOS,Felsoszenterzsébet,Felsoszenterzsebet,ZA,RL,--3-----,1601,,4645N 01627E,,"46.75000,16.45000",0,UN/LOCODE
,HU,FOT,Fót,Fot,PE,RL,-23-----,0501,,4737N 01912E,,"47.61667,19.20000",0,UN/LOCODE
,HU,FRR,Forráskút,Forraskut,CS,RL,--3-----,1801,,4622N 01955E,,"46.36667,19.91667",1,UN/LOCODE
,HU,FTK,Felsotarkany,Felsotarkany,HE,RL,--3-----,1601,,4758N 02025E,,"47.96667,20.41667",1,UN/LOCODE
,HU,FUG,Nagyfüged,Nagyfuged,HE,RL,--3-----,1301,,4741N 02007E,,"47.68333,20.11667",1,UN/LOCODE
,HU,FUO,Fügöd,Fugod,BZ,RL,--3-----,0207,,4818N 02106E,,"48.30000,21.10000",1,UN/LOCODE
,HU,FUY,Fuezesabony,Fuezesabony,HE,RL,-----6--,1001,,4745N 02025E,,"47.751,20.409",N/A (hardcoded to Wikidata),http://www.wikidata.org/entity/Q911642
,HU,FVS,Ferencvaros,Ferencvaros,PE,RL,1-3-----,0901,,4728N 01905E,,"47.46667,19.08333",1,UN/LOCODE
,HU,FYT,Füzfögyártelep,Fuzfogyartelep,VE,RL,--3-----,0907,,4705N 01802E,,"47.08333,18.03333",1,UN/LOCODE
,HU,FYZ,Füzesgyarmat,Fuzesgyarmat,BE,RL,-23-----,1201,,4706N 02113E,,"47.10000,21.21667",1,UN/LOCODE
,HU,FZC,Felsozsolca,Felsozsolca,,RL,--3-----,0907,,4806N 02052E,,"48.10000,20.86667",1,UN/LOCODE
,HU,FZS,Fertoszentmiklós,Fertoszentmiklos,GS,RL,--3-----,1307,,4735N 01653E,,"47.58333,16.88333",1,UN/LOCODE
,HU,GCS,Gecse,Gecse,VM,RL,--3-----,0901,,4727N 01732E,,"47.45000,17.53333",1,UN/LOCODE
,HU,GDL,Gödöllö,Godollo,PE,RL,--3-----,1101,,4736N 01922E,,"47.60000,19.36667",1,UN/LOCODE
,HU,GDY,Gárdony,Gardony,FE,RL,--3-----,0901,,4712N 01839E,,"47.20000,18.65000",2,UN/LOCODE
,HU,GER,Gerendás,Gerendas,BE,RL,--3-----,0907,,4636N 02051E,,"46.5974754,20.8576904",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/1026211
,HU,GGY,Gyöngyös,Gyongyos,HE,RL,-23-----,0607,,4747N 01955E,,"47.78333,19.91667",1,UN/LOCODE
,HU,GGZ,Gyöngyöshalász,Gyongyoshalasz,HE,RL,--3-----,1807,,4744N 01956E,,"47.73333,19.93333",1,UN/LOCODE
,HU,GHH,Halászi,Halaszi,GS,RL,--3-----,1607,,4753N 01720E,,"47.88333,17.33333",1,UN/LOCODE
,HU,GLM,Gyongyossolymos,Gyongyossolymos,HE,RL,--3-----,1601,,4749N 01956E,,"47.81667,19.93333",0,UN/LOCODE
,HU,GNY,Gónyú,Gonyu,GS,RL,1-3-----,0212,,4744N 01750E,,"47.73333,17.83333",0,UN/LOCODE
,HU,GOA,Gógánfa,Goganfa,VE,RL,-23--6--,0507,,4701N 01711E,,"47.01667,17.18333",1,UN/LOCODE
,HU,GOM,Gomba,Gomba,PE,RL,--3-----,1407,,4722N 01932E,,"47.36667,19.53333",0,UN/LOCODE
,HU,GOR,Görbeháza,Gorbehaza,HB,RL,--3-----,1301,,4749N 02114E,,"47.81667,21.23333",0,UN/LOCODE
,HU,GRG,Görgeteg,Gorgeteg,SO,RL,--3-----,1501,,4609N 01726E,,"46.15000,17.43333",0,UN/LOCODE
,HU,GRL,Gerla,Gerla,BE,RL,--3-----,0207,,4642N 02111E,,"46.70000,21.18333",0,UN/LOCODE
,HU,GSA,Abda,Abda,GS,RL,-----6--,1007,,4742N 01732E,,"47.6976818,17.5409829",9155,https://www.openstreetmap.org/relation/1440629
,HU,GYD,Györladamér,Gyorladamer,GS,RL,--3-----,1201,,4745N 01734E,,"47.75000,17.56667",0,UN/LOCODE
,HU,GYE,Gyekenyes,Gyekenyes,,QQ,-2------,8202,,4614N 01701E,,"46.2334928,17.0103728",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/1368005
,HU,GYH,Gyomaendrod,Gyomaendrod,,RL,--3-----,9501,,4656N 02050E,,"46.9358032,20.8260916",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/1026166
,HU,GYJ,Gyöngyöstárjan,Gyongyostarjan,,RL,--3-----,0607,,4748N 01952E,,"47.80000,19.86667",1,UN/LOCODE
,HU,GYL,Gyál,Gyal,PE,RL,-23-----,0212,,4723N 01912E,,"47.38333,19.20000",1,UN/LOCODE
,HU,GYO,Gyor,Gyor,GS,RL,12------,2007,,4741N 01738E,,"47.68333,17.63333",0,UN/LOCODE
,HU,GYR,Gyömrö,Gyomro,PE,RL,-2------,0207,,4725N 01924E,,"47.41667,19.40000",1,UN/LOCODE
,HU,GYU,Gyula,Gyula,,QQ,--3-----,8202,,4639N 02116E,,"46.6438656,21.2747575",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/1026161
,HU,GYY,Szil,Szil,GS,RL,--3-----,1407,,4730N 01714E,,"47.50000,17.23333",0,UN/LOCODE
,HU,GYZ,Gyorszemere,Gyorszemere,GS,RL,--3-----,1707,,4733N 01734E,,"47.55000,17.56667",0,UN/LOCODE
,HU,HAA,Erd,Erd,PE,RL,-----6--,0901,,4722N 01856E,,"47.36667,18.93333",1,UN/LOCODE
,HU,HAB,Halásztelek,Halasztelek,BK,RL,--3-----,0307,,4722N 01859E,,"47.3631050,18.9811444",39,https://www.openstreetmap.org/relation/222330
,HU,HAC,Dabas,Dabas,PE,RL,-----6--,0901,,4711N 01919E,,"47.18333,19.31667",1,UN/LOCODE
,HU,HAD,Bugyi,Bugyi,PE,RL,-----6--,0901,,4713N 01909E,,"47.21667,19.15000",1,UN/LOCODE
,HU,HAE,Felsopakony,Felsopakony,PE,RL,-----6--,0901,,4721N 01915E,,"47.35000,19.25000",1,UN/LOCODE
,HU,HAF,Petofibánya,Petofibanya,HE,RL,--3--6--,0901,,4746N 01943E,,"47.76667,19.71667",1,UN/LOCODE
,HU,HAG,Környe,Kornye,KE,RL,--3--6--,0901,,4733N 01820E,,"47.55000,18.33333",0,UN/LOCODE
,HU,HAI,Bokros,Bokros,CS,RL,-----6--,0901,,4645N 02002E,,"46.75000,20.03333",0,UN/LOCODE
,HU,HAJ,Hajdúböszörmény,Hajduboszormeny,HB,RL,--3-----,0212,,4740N 02131E,,"47.66667,21.51667",1,UN/LOCODE
,HU,HAL,Halásztelek,Halasztelek,PE,RL,1-3-----,0307,,4722N 01859E,,"47.36667,18.98333",0,UN/LOCODE
,HU,HAM,Abaújszántó,Abaujszanto,BZ,RL,-----6--,0901,,4817N 02112E,,"48.28333,21.20000",1,UN/LOCODE
,HU,HAN,Barcs,Barcs,SO,RL,-----6--,0901,,4557N 01727E,,"45.95000,17.45000",2,UN/LOCODE
,HU,HAO,Birjan,Birjan,BA,RL,-----6--,0901,,4559N 01822E,,"45.98333,18.36667",2,UN/LOCODE
,HU,HAP,Bekesszentandras,Bekesszentandras,BE,RL,-----6--,0901,,4652N 02029E,,"46.86667,20.48333",1,UN/LOCODE
,HU,HAQ,Barand,Barand,HB,RL,-----6--,0901,,4718N 02114E,,"47.30000,21.23333",1,UN/LOCODE
,HU,HAR,Csévharaszt,Csevharaszt,PE,RL,-----6--,0901,,4718N 01926E,,"47.30000,19.43333",0,UN/LOCODE
,HU,HAS,Csemo,Csemo,PE,RL,-----6--,0901,,4707N 01942E,,"47.11667,19.70000",0,UN/LOCODE
,HU,HAT,Hatvan,Hatvan,,RL,0-------,9307,,4740N 01940E,,"47.6683971,19.6743874",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/1418333
,HU,HAU,Felcsut,Felcsut,FE,RL,-----6--,0901,,4727N 01835E,,"47.45000,18.58333",1,UN/LOCODE
,HU,HAV,Farmos,Farmos,PE,RL,-----6--,0901,,4722N 01951E,,"47.36667,19.85000",1,UN/LOCODE
,HU,HAW,Gelej,Gelej,BZ,RL,-----6--,0901,,4750N 02047E,,"47.83333,20.78333",1,UN/LOCODE
,HU,HAX,Hejokurt,Hejokurt,BZ,RL,-----6--,0901,,4752N 02100E,,"47.86667,21.00000",1,UN/LOCODE
,HU,HAY,Acs,Acs,KE,RL,-----6--,0901,,4742N 01801E,,"47.70000,18.01667",1,UN/LOCODE
,HU,HBA,Zsombo,Zsombo,CS,RL,-----6--,0901,,4620N 01959E,,"46.33333,19.98333",1,UN/LOCODE
,HU,HBB,Polgar,Polgar,HB,RL,-----6--,0901,,4752N 02107E,,"47.86667,21.11667",0,UN/LOCODE
,HU,HBC,Tofalu,Tofalu,HE,RL,-----6--,0901,,4747N 02015E,,"47.78333,20.25000",1,UN/LOCODE
,HU,HBD,Rétközberencs,Retkozberencs,SZ,RL,--3--6--,0901,,4812N 02201E,,"48.20000,22.01667",1,UN/LOCODE
,HU,HBE,Szabadbattyán,Szabadbattyan,FE,RL,-----6--,0901,,4707N 01823E,,"47.11667,18.38333",1,UN/LOCODE
,HU,HBF,Sarisap,Sarisap,KE,RL,-----6--,0901,,4741N 01841E,,"47.68333,18.68333",1,UN/LOCODE
,HU,HBG,Santos,Santos,SO,RL,-----6--,0901,,4621N 01753E,,"46.35000,17.88333",1,UN/LOCODE
,HU,HBH,Szodliget,Szodliget,PE,RL,-----6--,0901,,4744N 01909E,,"47.73333,19.15000",0,UN/LOCODE
,HU,HBI,Tapioszele,Tapioszele,PE,RL,-----6--,0901,,4720N 01953E,,"47.33333,19.88333",1,UN/LOCODE
,HU,HBJ,Teglas,Teglas,HB,RL,-----6--,0901,,4743N 02141E,,"47.71667,21.68333",1,UN/LOCODE
,HU,HBT,Tépe,Tepe,HB,RL,--3-----,0901,,4719N 02135E,,"47.31667,21.58333",1,UN/LOCODE
,HU,HCD,Hencida,Hencida,HB,RL,--3-----,1301,,4715N 02142E,,"47.25000,21.70000",0,UN/LOCODE
,HU,HDM,Hódmezovásárhely,Hodmezovasarhely,CS,RL,-23-----,0907,,4625N 02020E,,"46.41667,20.33333",1,UN/LOCODE
,HU,HDR,Hajdúnánás,Hajdunanas,HB,RL,--3-----,1301,,4751N 02126E,,"47.85000,21.43333",1,UN/LOCODE
,HU,HE5,Hegymagas,Hegymagas,VE,RL,--3-----,1807,,4650N 01726E,,"46.83333,17.43333",0,UN/LOCODE
,HU,HEG,Hegyeshalom,Hegyeshalom,,QQ,-23-----,8202,,4755N 01709E,,"47.9144882,17.1558011",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/1492745
,HU,HER,Hercegszántó,Hercegszanto,,RL,--3-----,0212,,4557N 01856E,,"45.95000,18.93333",0,UN/LOCODE
,HU,HEV,Heves,Heves,HE,RL,-23--6--,0501,,4736N 02017E,,"47.60000,20.28333",1,UN/LOCODE
,HU,HEZ,Heviz,Heviz,ZA,RL,--3-----,1301,,4647N 01711E,,"46.78333,17.18333",1,UN/LOCODE
,HU,HGN,Hernád,Hernad,PE,RL,--3-----,1701,,4710N 01926E,,"47.16667,19.43333",2,UN/LOCODE
,HU,HGO,Herceghalom,Herceghalom,PE,RL,--3-----,0701,,4730N 01845E,,"47.50000,18.75000",1,UN/LOCODE
,HU,HIS,Hidasnémeti,Hidasnemeti,,RL,-2------,0212,,4830N 02114E,,"48.50000,21.23333",0,UN/LOCODE
,HU,HJB,Hejobába,Hejobaba,BZ,RL,--3-----,1301,,4754N 02057E,,"47.90000,20.95000",1,UN/LOCODE
,HU,HJM,Hajmáskér,Hajmasker,VE,RL,--3-----,1601,,4709N 01801E,,"47.15000,18.01667",1,UN/LOCODE
,HU,HJS,Hajdúsámson,Hajdusamson,HB,RL,--3-----,1307,,4736N 02146E,,"47.60000,21.76667",1,UN/LOCODE
,HU,HKY,Harkany,Harkany,BA,AM,--3-----,2201,,4550N 01814E,,"45.83333,18.23333",2,UN/LOCODE
,HU,HMJ,Halmajugra,Halmajugra,HE,AS,--3-----,,,4746N 02003E,,"47.76667,20.05000",1,UN/LOCODE
,HU,HOS,Hosszúpereszteg,Hosszupereszteg,VA,RL,--3-----,1301,,4706N 01701E,,"47.10000,17.01667",1,UN/LOCODE
,HU,HOT,Ostoros,Ostoros,HE,RL,--3-----,1407,,4752N 02026E,,"47.86667,20.43333",0,UN/LOCODE
,HU,HRT,Harta,Harta,BK,RL,1-------,1401,,4641N 01901E,,"46.68333,19.01667",2,UN/LOCODE
,HU,HRY,Hater,Hater,,RL,--3-----,9805,,,,,N/A,N/A
,HU,HRZ,Hort,Hort,HE,RL,--3-----,1407,,4742N 01947E,,"47.70000,19.78333",1,UN/LOCODE
,HU,HSZ,Hajdúszoboszló,Hajduszoboszlo,HB,RL,--3-----,1607,,4727N 02124E,,"47.45000,21.40000",1,UN/LOCODE
,HU,HUY,Sajószöged,Sajoszoged,BZ,RL,--3-----,1301,,4757N 02100E,,"47.95000,21.00000",1,UN/LOCODE
,HU,HYF,Hegyfalu,Hegyfalu,VA,RL,1----6--,1107,,4721N 01653E,,"47.35000,16.88333",0,UN/LOCODE
,HU,HZG,Kunsziget,Kunsziget,GS,RL,--3-----,0901,,4744N 01731E,,"47.73333,17.51667",1,UN/LOCODE
,HU,HZZ,Zalalövo,Zalalovo,ZA,RL,--3-----,1607,,4650N 01635E,,"46.83333,16.58333",1,UN/LOCODE
,HU,IGA,Igal,Igal,SO,RL,--3-----,2001,,4632N 01757E,,"46.53333,17.95000",1,UN/LOCODE
,HU,IGI,Igrici,Igrici,BZ,RL,--3-----,1701,,4752N 02053E,,"47.86667,20.88333",0,UN/LOCODE
,HU,IGY,Imrehegy,Imrehegy,BK,RL,--3-----,1707,,4629N 01919E,,"46.48333,19.31667",1,UN/LOCODE
,HU,ILD,Iklad,Iklad,PE,RL,-----6--,0901,,4740N 01927E,,"47.66667,19.45000",1,UN/LOCODE
,HU,INA,Inárcs,Inarcs,PE,RL,--3-----,1601,,4716N 01920E,,"47.26667,19.33333",1,UN/LOCODE
,HU,IPO,Ipolytarnóc,Ipolytarnoc,,RL,-23-----,0212,,4814N 01938E,,"48.23333,19.63333",1,UN/LOCODE
,HU,IPS,Ipolytölgyes,Ipolytolgyes,PE,RL,--3-----,0207,,4755N 01846E,,"47.91667,18.76667",1,UN/LOCODE
,HU,IVA,Ivan,Ivan,GS,RL,--3-----,0901,,4727N 01655E,,"47.45000,16.91667",1,UN/LOCODE
,HU,IVS,Iváncsa,Ivancsa,FE,RL,--3-----,1607,,4709N 01849E,,"47.15000,18.81667",1,UN/LOCODE
,HU,IZK,Izsák,Izsak,BK,RL,--3-----,0701,,4648N 01921E,,"46.80000,19.35000",1,UN/LOCODE
,HU,IZY,Iszkaszentgyörgy,Iszkaszentgyorgy,FE,RL,-----6--,0901,,4714N 01818E,,"47.23333,18.30000",1,UN/LOCODE
,HU,JAF,Jászfényszaru,Jaszfenyszaru,JN,RL,-23-----,0212,,4734N 01943E,,"47.56667,19.71667",0,UN/LOCODE
,HU,JAN,Jánossomorja,Janossomorja,GS,RL,-23-----,0401,,4748N 01707E,,"47.80000,17.11667",2,UN/LOCODE
,HU,JAO,Jánoshalma,Janoshalma,BK,RL,--3-----,0212,,4618N 01919E,,"46.30000,19.31667",1,UN/LOCODE
,HU,JAS,Jászberény,Jaszbereny,,RL,-23-----,0507,,4729N 01954E,,"47.48333,19.90000",2,UN/LOCODE
,HU,JHA,Jánosháza,Janoshaza,,RL,-23-----,0607,,4707N 01710E,,"47.11667,17.16667",0,UN/LOCODE
,HU,JKZ,Jászárokszállás,Jaszarokszallas,,RL,123-----,0601,,4738N 01958E,,"47.63333,19.96667",2,UN/LOCODE
,HU,JSZ,Jászapáti,Jaszapati,,RL,-23-----,0601,,4730N 02009E,,"47.50000,20.15000",2,UN/LOCODE
,HU,KAB,Kaba,Kaba,HB,RL,-23-----,0507,,4721N 02117E,,"47.35000,21.28333",1,UN/LOCODE
,HU,KAL,Kál,Kal,HE,RL,--3-----,1301,,4743N 02015E,,"47.71667,20.25000",2,UN/LOCODE
,HU,KAP,Kaposfo,Kaposfo,SO,RL,--3-----,1301,,4621N 01739E,,"46.35000,17.65000",2,UN/LOCODE
,HU,KAR,Karcag,Karcag,JN,RL,123-----,0207,,4718N 02055E,,"47.30000,20.91667",2,UN/LOCODE
,HU,KAT,Kartal,Kartal,PE,RL,--3-----,1301,,4740N 01933E,,"47.66667,19.55000",1,UN/LOCODE
,HU,KAZ,Kazincbarcika,Kazincbarcika,BZ,RL,-23-----,0207,,4815N 02039E,,"48.25000,20.65000",2,UN/LOCODE
,HU,KBJ,Kisbajcs,Kisbajcs,GS,RL,--3-----,1407,,4745N 01741E,,"47.75000,17.68333",1,UN/LOCODE
,HU,KBO,Kisbajom,Kisbajom,SO,RL,--3-----,1801,,4618N 01730E,,"46.30000,17.50000",1,UN/LOCODE
,HU,KBR,Kisber,Kisber,KE,RL,-----6--,1001,,4730N 01802E,,"47.50000,18.03333",0,UN/LOCODE
,HU,KCO,Kalocsa,Kalocsa,BK,RL,123-----,0212,,4631N 01900E,,"46.51667,19.00000",2,UN/LOCODE
,HU,KCS,Kecskemet,Kecskemet,,QQ,0-------,,,4654N 01942E,,"46.9074763,19.6920854",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/1130433
,HU,KDK,Kadarkut,Kadarkut,SO,AM,--3-----,2201,,4614N 01738E,,"46.23333,17.63333",1,UN/LOCODE
,HU,KEL,Kelebia,Kelebia,,QQ,-2------,8202,,4612N 01936E,,"46.1971101,19.6071741",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/1130316
,HU,KEM,Kemeneskápolna,Kemeneskapolna,VA,RL,--3-----,1301,,4712N 01707E,,"47.20000,17.11667",1,UN/LOCODE
,HU,KER,Kernye,Kernye,,RL,--3-----,0201,,4701N 02110E,,"47.01667,21.16667",N/A (no Nominatim),UN/LOCODE
,HU,KET,Ketegyhaza,Ketegyhaza,BE,RL,1-3-----,0901,,4633N 02111E,,"46.5455442,21.1856277",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/1026155
,HU,KEZ,Keszthely,Keszthely,ZA,RL,-23-----,0207,,4646N 01715E,,"46.76667,17.25000",0,UN/LOCODE
,HU,KFR,Kunfehértó,Kunfeherto,BK,RL,--3-----,1701,,4621N 01925E,,"46.35000,19.41667",1,UN/LOCODE
,HU,KGD,Kisigmánd,Kisigmand,KE,RL,--3-----,1607,,4739N 01806E,,"47.65000,18.10000",0,UN/LOCODE
,HU,KGY,Kerekegyháza,Kerekegyhaza,,RL,--3-----,0607,,4656N 01929E,,"46.93333,19.48333",0,UN/LOCODE
,HU,KHY,Kéthely,Kethely,SO,RL,--3-----,0701,,4639N 01723E,,"46.65000,17.38333",1,UN/LOCODE
,HU,KIA,Kisvárda,Kisvarda,SZ,RL,123-----,0212,,4813N 02204E,,"48.21667,22.06667",1,UN/LOCODE
,HU,KIM,Kimle,Kimle,GS,RL,--3-----,1407,,4750N 01722E,,"47.83333,17.36667",1,UN/LOCODE
,HU,KIR,Királd,Kirald,BZ,RL,-23-----,1201,,4815N 02024E,,"48.25000,20.40000",1,UN/LOCODE
,HU,KIS,Kiskunfélegyháza,Kiskunfelegyhaza,,RL,--3-----,0212,,4643N 01951E,,"46.71667,19.85000",1,UN/LOCODE
,HU,KIT,Kistarcsa,Kistarcsa,KE,RL,--3-----,0407,,4733N 01916E,,"47.5447322,19.2636378",100,https://www.openstreetmap.org/relation/1390433
,HU,KJA,Kisújszállás,Kisujszallas,JN,RL,--3-----,1301,,4713N 02046E,,"47.21667,20.76667",1,UN/LOCODE
,HU,KJZ,Kajaszo,Kajaszo,FE,RL,--3-----,0907,,4719N 01844E,,"47.31667,18.73333",1,UN/LOCODE
,HU,KKS,Kiskõrös,Kiskoros,BK,RL,-23-----,0907,,4637N 01917E,,"46.61667,19.28333",0,UN/LOCODE
,HU,KKU,Kekkut,Kekkut,VE,RL,1----6--,0901,,4651N 01734E,,"46.85000,17.56667",1,UN/LOCODE
,HU,KLK,Kistelek,Kistelek,CS,RL,-23-----,0207,,4628N 01958E,,"46.46667,19.96667",1,UN/LOCODE
,HU,KLM,Komlóska,Komloska,BZ,RL,--3-----,1601,,4820N 02128E,,"48.33333,21.46667",1,UN/LOCODE
,HU,KLO,Komló,Komlo,BA,RL,--3-----,1607,,4612N 01816E,,"46.20000,18.26667",1,UN/LOCODE
,HU,KMD,Kunmadaras,Kunmadaras,JN,RL,-23-----,0307,,4725N 02047E,,"47.41667,20.78333",2,UN/LOCODE
,HU,KMJ,Kiskunmajsa,Kiskunmajsa,,RL,--3--6--,0607,,4629N 01944E,,"46.4906228,19.7393121",460,https://www.openstreetmap.org/relation/1130387
,HU,KML,Kömlo,Komlo,HE,RL,--3-----,1607,,4736N 02027E,,"47.60000,20.45000",0,UN/LOCODE
,HU,KMO,Komoró,Komoro,SZ,RL,--3-----,1301,,4818N 02207E,,"48.30000,22.11667",0,UN/LOCODE
,HU,KMS,Kemenessömjén,Kemenessomjen,VA,RL,--3-----,1901,,4718N 01708E,,"47.30000,17.13333",1,UN/LOCODE
,HU,KOK,Kóka,Koka,PE,RL,--3-----,1301,,4729N 01935E,,"47.48333,19.58333",1,UN/LOCODE
,HU,KOM,Komárom,Komarom,,RL,123-----,0212,,4744N 01807E,,"47.73333,18.11667",1,UN/LOCODE
,HU,KOR,Körmend,Kormend,VA,RL,123-----,0407,,4701N 01636E,,"47.01667,16.60000",1,UN/LOCODE
,HU,KOS,Koszeg,Koszeg,,RL,-23-----,0207,,4723N 01632E,,"47.3894949,16.5406843",12,https://www.openstreetmap.org/relation/1131571
,HU,KOT,Kötegyán,Kotegyan,,RL,-23-----,0212,,4644N 02128E,,"46.73333,21.46667",1,UN/LOCODE
,HU,KOV,Köveskál,Koveskal,VE,RL,--3-----,1707,,4653N 01736E,,"46.88333,17.60000",0,UN/LOCODE
,HU,KOZ,Koszárhegy,Koszarhegy,FE,RL,--3-----,0901,,4706N 01820E,,"47.10000,18.33333",1,UN/LOCODE
,HU,KPD,Kiskorpád,Kiskorpad,SO,RL,--3-----,1701,,4621N 01737E,,"46.35000,17.61667",2,UN/LOCODE
,HU,KPE,Kerepestarcsa,Kerepestarcsa,PE,RL,--3-----,0701,,4734N 01916E,,"47.56667,19.26667",N/A (no Nominatim),UN/LOCODE
,HU,KPK,Kaposújlak,Kaposujlak,SO,RL,--3-----,1601,,4622N 01744E,,"46.36667,17.73333",1,UN/LOCODE
,HU,KPS,Kaposvár,Kaposvar,,RL,--3-----,0212,,4622N 01748E,,"46.36667,17.80000",1,UN/LOCODE
,HU,KPT,Káptalantóti,Kaptalantoti,VE,RL,--3-----,1707,,4651N 01731E,,"46.85000,17.51667",0,UN/LOCODE
,HU,KRK,Kereki,Kereki,,RL,--3-----,0607,,4648N 01755E,,"46.7959566,17.9118845",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/1368003
,HU,KRO,Koroncó,Koronco,GS,RL,--3-----,0701,,4736N 01732E,,"47.60000,17.53333",0,UN/LOCODE
,HU,KRS,Kerepes,Kerepes,PE,RL,-----6--,1001,,4732N 01916E,,"47.53333,19.26667",3,UN/LOCODE
,HU,KRY,Károlyháza,Karolyhaza,GS,AS,--3-----,,,4748N 01721E,,"47.80000,17.35000",1,UN/LOCODE
,HU,KS8,Kulcs,Kulcs,FE,RL,-----6--,1107,,4703N 01855E,,"47.05000,18.91667",0,UN/LOCODE
,HU,KSD,Körösladány,Korosladany,BE,RL,-23-----,0507,,4658N 02105E,,"46.96667,21.08333",1,UN/LOCODE
,HU,KSJ,Kismarj,Kismarj,HB,RL,--3-----,1501,,4715N 02150E,,"47.25000,21.83333",N/A (no Nominatim),UN/LOCODE
,HU,KSK,Kiskunhalas,Kiskunhalas,,QQ,0-------,,,4626N 01929E,,"46.4304454,19.4812571",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/1130419
,HU,KSR,Kocsér,Kocser,PE,RL,-----6--,1001,,4700N 01954E,,"47.00000,19.90000",2,UN/LOCODE
,HU,KSZ,Kunszallas,Kunszallas,BK,RL,-----6--,0901,,4646N 01945E,,"46.76667,19.75000",1,UN/LOCODE
,HU,KTJ,Kistokaj,Kistokaj,BZ,RL,--3-----,1707,,4803N 02051E,,"48.05000,20.85000",1,UN/LOCODE
,HU,KUN,Kunhegyes,Kunhegyes,JN,RL,-23-----,0901,,4722N 02038E,,"47.36667,20.63333",0,UN/LOCODE
,HU,KUT,Soskut,Soskut,BK,RL,-----6--,1007,,4649N 01905E,,"46.81667,19.08333",1,UN/LOCODE
,HU,KVE,Kevermes,Kevermes,BE,RL,--3-----,0207,,4624N 02111E,,"46.40000,21.18333",2,UN/LOCODE
,HU,KVP,Kapuvár,Kapuvar,,RL,--3-----,0212,,4736N 01702E,,"47.60000,17.03333",1,UN/LOCODE
,HU,KZA,Kópháza,Kophaza,GS,RL,--3-----,0701,,4738N 01639E,,"47.63333,16.65000",1,UN/LOCODE
,HU,KZB,Baj,Baj,KE,RL,--3-----,0901,,4739N 01822E,,"47.65000,18.36667",0,UN/LOCODE
,HU,KZL,Kovagoszolos,Kovagoszolos,BA,RL,--3-----,1207,,4605N 01808E,,"46.08333,18.13333",1,UN/LOCODE
,HU,KZM,Kunszentmiklós,Kunszentmiklos,BK,RL,--3-----,0901,,4702N 01908E,,"47.03333,19.13333",1,UN/LOCODE
,HU,KZR,Kiszombor,Kiszombor,CS,RL,-----6--,1001,,4611N 02026E,,"46.18333,20.43333",1,UN/LOCODE
,HU,KZT,Kunszentmárton,Kunszentmarton,JN,RL,--3-----,1307,,4650N 02017E,,"46.83333,20.28333",1,UN/LOCODE
,HU,LAB,Lábatlan,Labatlan,,RL,123-----,0607,,4745N 01831E,,"47.75000,18.51667",1,UN/LOCODE
,HU,LAI,Lakihegy,Lakihegy,PE,RL,--3-----,0901,,4722N 01901E,,"47.36667,19.01667",1,UN/LOCODE
,HU,LAJ,Lajosmizse,Lajosmizse,BK,RL,-2------,0207,,4702N 01933E,,"47.0264714,19.5582644",39,https://www.openstreetmap.org/relation/1130398
,HU,LAK,Lakhegy,Lakhegy,ZA,RL,--3-----,0701,,4655N 01652E,,"46.91667,16.86667",5,UN/LOCODE
,HU,LBY,Lebeny,Lebeny,GS,RL,--3-----,0901,,4744N 01723E,,"47.73333,17.38333",1,UN/LOCODE
,HU,LEK,Jásztelek,Jasztelek,JN,RL,--3-----,1801,,4729N 02000E,,"47.48333,20.00000",0,UN/LOCODE
,HU,LEN,Lenti,Lenti,ZA,RL,-----6--,1007,,4637N 01632E,,"46.61667,16.53333",1,UN/LOCODE
,HU,LEP,Lepsény,Lepseny,FE,AS,--3-----,,,4659N 01815E,,"46.98333,18.25000",1,UN/LOCODE
,HU,LES,Lesencetom,Lesencetom,VE,RL,--3-----,0907,,4651N 01722E,,"46.85000,17.36667",N/A (no Nominatim),UN/LOCODE
